"_id","city","country","delay","endNode","id","length","level","line","pubMillis","roadType","segments","severity","speed","speedKMH","street","turnType","type","updateMillis","uuid","startNode"
2095207457,"Campina Grande","BR",109,"Av. Pres. Epitácio Pessoa",2095207457,465,3,"[{""x"":-35.883981,""y"":-7.2122},{""x"":-35.884275,""y"":-7.212795},{""x"":-35.884549,""y"":-7.213279},{""x"":-35.884885,""y"":-7.213779},{""x"":-35.884957,""y"":-7.213886},{""x"":-35.885338,""y"":-7.214454},{""x"":-35.885407,""y"":-7.214561},{""x"":-35.88546,""y"":-7.214642},{""x"":-35.885922,""y"":-7.215353},{""x"":-35.8862,""y"":-7.215768}]",1549972744499,1,"[{""fromNode"":159784007,""ID"":156549209,""toNode"":159784069,""isForward"":false},{""fromNode"":159784069,""ID"":156549180,""toNode"":159783994,""isForward"":false},{""fromNode"":159783994,""ID"":355753808,""toNode"":281006949,""isForward"":false},{""fromNode"":281006949,""ID"":355753805,""toNode"":159783958,""isForward"":false},{""fromNode"":159783958,""ID"":156549056,""toNode"":159783899,""isForward"":false},{""fromNode"":159783899,""ID"":156549046,""toNode"":159783820,""isForward"":false},{""fromNode"":159783820,""ID"":156549032,""toNode"":159783921,""isForward"":false},{""fromNode"":159783921,""ID"":156548960,""toNode"":159783872,""isForward"":false},{""fromNode"":159783872,""ID"":156548891,""toNode"":159783847,""isForward"":false}]",0,2.688888888888889,9.680000000000001,"R. Vigolvino Wanderley","NONE","NONE",1549974780147,2095207457,
2081348229,"Campina Grande","BR",97,"Av. Mal. Floriano Peixoto",2081348229,352,3,"[{""x"":-35.884981,""y"":-7.216579},{""x"":-35.884911,""y"":-7.216648},{""x"":-35.884369,""y"":-7.217178},{""x"":-35.884186,""y"":-7.217379},{""x"":-35.88399,""y"":-7.217602},{""x"":-35.883288,""y"":-7.218315},{""x"":-35.882775,""y"":-7.218858}]",1549972745889,1,"[{""fromNode"":159783983,""ID"":236360100,""toNode"":203444008,""isForward"":false},{""fromNode"":203444008,""ID"":236360099,""toNode"":159784029,""isForward"":false},{""fromNode"":159784029,""ID"":156549193,""toNode"":159784032,""isForward"":false},{""fromNode"":159784032,""ID"":156549222,""toNode"":159784071,""isForward"":false},{""fromNode"":159784071,""ID"":156549271,""toNode"":159784104,""isForward"":false},{""fromNode"":159784104,""ID"":156549387,""toNode"":159784130,""isForward"":false}]",0,2.45,8.82,"R. Maciel Pinheiro","NONE","NONE",1549973886147,2081348229,
2095208667,"Campina Grande","BR",87,"R. Irineu Joffily",2095208667,324,3,"[{""x"":-35.887311,""y"":-7.221709},{""x"":-35.887117,""y"":-7.221641},{""x"":-35.886454,""y"":-7.221378},{""x"":-35.885977,""y"":-7.221184},{""x"":-35.885234,""y"":-7.220904},{""x"":-35.884585,""y"":-7.220651}]",1549972746153,1,"[{""fromNode"":186088380,""ID"":207338919,""toNode"":159783723,""isForward"":true},{""fromNode"":159783723,""ID"":207338909,""toNode"":186088377,""isForward"":true},{""fromNode"":186088377,""ID"":207338910,""toNode"":159783810,""isForward"":true},{""fromNode"":159783810,""ID"":156548959,""toNode"":159783920,""isForward"":true},{""fromNode"":159783920,""ID"":156549067,""toNode"":159783998,""isForward"":true}]",0,2.686111111111111,9.67,"R. Treze de Maio","NONE","NONE",1549972746154,2095208667,
2080148610,"Campina Grande","BR",83,"Av. Pres. Epitácio Pessoa",2080148610,401,3,"[{""x"":-35.88476,""y"":-7.21471},{""x"":-35.885407,""y"":-7.214561},{""x"":-35.885906,""y"":-7.21452},{""x"":-35.886314,""y"":-7.214482},{""x"":-35.886948,""y"":-7.214433},{""x"":-35.888371,""y"":-7.214311}]",1549972746358,1,"[{""fromNode"":185823370,""ID"":206745132,""toNode"":159783820,""isForward"":true},{""fromNode"":159783820,""ID"":191375920,""toNode"":177442468,""isForward"":false},{""fromNode"":177442468,""ID"":191375925,""toNode"":177442470,""isForward"":false},{""fromNode"":177442470,""ID"":191375924,""toNode"":159783738,""isForward"":false},{""fromNode"":159783738,""ID"":156548686,""toNode"":174134924,""isForward"":false}]",0,1.9388888888888889,6.98,"R. Raimundo Alves da Silva","NONE","NONE",1549973602270,2080148610,
2129250535,,"BR",76,"Lagoa Seca",2129250535,2055,1,"[{""x"":-35.859485,""y"":-7.169473},{""x"":-35.859638,""y"":-7.169965},{""x"":-35.859745,""y"":-7.170465},{""x"":-35.859799,""y"":-7.170971},{""x"":-35.85982,""y"":-7.17162},{""x"":-35.859805,""y"":-7.174176},{""x"":-35.859815,""y"":-7.17458},{""x"":-35.859837,""y"":-7.17486},{""x"":-35.85988,""y"":-7.175105},{""x"":-35.859936,""y"":-7.175318},{""x"":-35.860035,""y"":-7.175546},{""x"":-35.860148,""y"":-7.175749},{""x"":-35.860298,""y"":-7.175932},{""x"":-35.860491,""y"":-7.176127},{""x"":-35.860706,""y"":-7.176289},{""x"":-35.863187,""y"":-7.177832},{""x"":-35.863423,""y"":-7.178005},{""x"":-35.863605,""y"":-7.178165},{""x"":-35.863745,""y"":-7.178322},{""x"":-35.863908,""y"":-7.178548},{""x"":-35.864394,""y"":-7.179341},{""x"":-35.864606,""y"":-7.179724},{""x"":-35.864683,""y"":-7.179916},{""x"":-35.86482,""y"":-7.180355},{""x"":-35.865003,""y"":-7.181095},{""x"":-35.865414,""y"":-7.182668},{""x"":-35.865457,""y"":-7.18282},{""x"":-35.865498,""y"":-7.182965},{""x"":-35.865707,""y"":-7.183713},{""x"":-35.865759,""y"":-7.183897},{""x"":-35.865795,""y"":-7.184036},{""x"":-35.866212,""y"":-7.185619}]",1549972748066,6,"[{""fromNode"":177115494,""ID"":308499719,""toNode"":251204070,""isForward"":false},{""fromNode"":251204070,""ID"":308499718,""toNode"":228019575,""isForward"":false},{""fromNode"":228019575,""ID"":273361457,""toNode"":228019578,""isForward"":false},{""fromNode"":228019578,""ID"":313459010,""toNode"":254469973,""isForward"":false},{""fromNode"":254469973,""ID"":313459039,""toNode"":254469990,""isForward"":false},{""fromNode"":254469990,""ID"":313459038,""toNode"":228019577,""isForward"":false},{""fromNode"":228019577,""ID"":273361459,""toNode"":228019579,""isForward"":false},{""fromNode"":228019579,""ID"":273361458,""toNode"":177115781,""isForward"":false}]",1,10.919444444444444,39.31,"BR-104","NONE","NONE",1549973604323,2129250535,"Lagoa Seca"
2081351029,,"BR",108,"Lagoa Seca",2081351029,1120,2,"[{""x"":-35.863232,""y"":-7.177865},{""x"":-35.863187,""y"":-7.177832},{""x"":-35.860706,""y"":-7.176289},{""x"":-35.860491,""y"":-7.176127},{""x"":-35.860298,""y"":-7.175932},{""x"":-35.860148,""y"":-7.175749},{""x"":-35.860035,""y"":-7.175546},{""x"":-35.859936,""y"":-7.175318},{""x"":-35.85988,""y"":-7.175105},{""x"":-35.859837,""y"":-7.17486},{""x"":-35.859815,""y"":-7.17458},{""x"":-35.859805,""y"":-7.174176},{""x"":-35.85982,""y"":-7.17162},{""x"":-35.859799,""y"":-7.170971},{""x"":-35.859745,""y"":-7.170465},{""x"":-35.859638,""y"":-7.169965},{""x"":-35.859485,""y"":-7.169473}]",1549972748472,6,"[{""fromNode"":228019575,""ID"":308499718,""toNode"":251204070,""isForward"":true},{""fromNode"":251204070,""ID"":308499719,""toNode"":177115494,""isForward"":true}]",0,6.336111111111111,22.810000000000002,"BR-104","NONE","NONE",1549973794213,2081351029,"Lagoa Seca"
2081355569,"Campina Grande","BR",148,"R. Quinze de Novembro",2081355569,563,3,"[{""x"":-35.895682,""y"":-7.212569},{""x"":-35.89526,""y"":-7.211613},{""x"":-35.8949,""y"":-7.210839},{""x"":-35.894524,""y"":-7.210041},{""x"":-35.894165,""y"":-7.209288},{""x"":-35.893741,""y"":-7.20846},{""x"":-35.89328,""y"":-7.208154}]",1549972752445,1,"[{""fromNode"":159782976,""ID"":156547576,""toNode"":159783039,""isForward"":true},{""fromNode"":159783039,""ID"":156547642,""toNode"":159783061,""isForward"":true},{""fromNode"":159783061,""ID"":156547700,""toNode"":159783108,""isForward"":true},{""fromNode"":159783108,""ID"":156547760,""toNode"":159783075,""isForward"":true},{""fromNode"":159783075,""ID"":156547817,""toNode"":159783109,""isForward"":true},{""fromNode"":159783109,""ID"":156547867,""toNode"":159783203,""isForward"":true}]",0,2.3222222222222224,8.360000000000001,"R. Ver. Manoel Uchôa","NONE","NONE",1549973609014,2081355569,
2099535684,"Campina Grande","BR",90,"R. Pedro Otávio de Farias Leite",2099535684,989,2,"[{""x"":-35.888694,""y"":-7.23546},{""x"":-35.888614,""y"":-7.236101},{""x"":-35.888537,""y"":-7.236845},{""x"":-35.888279,""y"":-7.239062},{""x"":-35.888062,""y"":-7.24102},{""x"":-35.887882,""y"":-7.24258},{""x"":-35.88778,""y"":-7.243415},{""x"":-35.887663,""y"":-7.244342}]",1549972752552,2,"[{""fromNode"":159783653,""ID"":240469235,""toNode"":159783606,""isForward"":true},{""fromNode"":159783606,""ID"":156548586,""toNode"":159783614,""isForward"":true},{""fromNode"":159783614,""ID"":156548605,""toNode"":159783633,""isForward"":true},{""fromNode"":159783633,""ID"":156548637,""toNode"":159783658,""isForward"":true},{""fromNode"":159783658,""ID"":156548665,""toNode"":159783674,""isForward"":true},{""fromNode"":159783674,""ID"":156548682,""toNode"":159783735,""isForward"":true},{""fromNode"":159783735,""ID"":156548693,""toNode"":159783687,""isForward"":true}]",0,5.158333333333333,18.57,"Av. Jornalista Assis Chateaubriand","NONE","NONE",1549973609122,2099535684,
2073255912,"Campina Grande","BR",103,"R. Ver. Arrojado Lisboa",2073255912,1065,2,"[{""x"":-35.888072,""y"":-7.218701},{""x"":-35.889396,""y"":-7.218348},{""x"":-35.891621,""y"":-7.217751},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.894725,""y"":-7.216953},{""x"":-35.896139,""y"":-7.2166},{""x"":-35.897408,""y"":-7.216257}]",1549972752994,2,"[{""fromNode"":159783605,""ID"":156548478,""toNode"":159783444,""isForward"":true},{""fromNode"":159783444,""ID"":156548205,""toNode"":159783283,""isForward"":true},{""fromNode"":159783283,""ID"":156547935,""toNode"":159783136,""isForward"":true},{""fromNode"":159783136,""ID"":156547714,""toNode"":159782990,""isForward"":true},{""fromNode"":159782990,""ID"":156547482,""toNode"":159782899,""isForward"":true},{""fromNode"":159782899,""ID"":261106004,""toNode"":159782678,""isForward"":true}]",0,4.35,15.659999999999998,"Av. Pres. Getúlio Vargas","NONE","NONE",1549974788716,2073255912,
2073255992,"Campina Grande","BR",96,"R. Dom Pedro II",2073255992,667,2,"[{""x"":-35.889663,""y"":-7.214308},{""x"":-35.89015,""y"":-7.215187},{""x"":-35.890624,""y"":-7.215972},{""x"":-35.891092,""y"":-7.216822},{""x"":-35.891621,""y"":-7.217751},{""x"":-35.891882,""y"":-7.218738},{""x"":-35.892142,""y"":-7.219767}]",1549972753064,1,"[{""fromNode"":159783459,""ID"":156548402,""toNode"":159783418,""isForward"":false},{""fromNode"":159783418,""ID"":156548352,""toNode"":159783392,""isForward"":false},{""fromNode"":159783392,""ID"":156548288,""toNode"":159783335,""isForward"":false},{""fromNode"":159783335,""ID"":156548206,""toNode"":159783283,""isForward"":false},{""fromNode"":159783283,""ID"":193710060,""toNode"":159783267,""isForward"":false},{""fromNode"":159783267,""ID"":156548138,""toNode"":159783243,""isForward"":false}]",0,3.7888888888888888,13.64,"R. Siqueira Campos","NONE","NONE",1549973608984,2073255992,
2099535934,"Campina Grande","BR",86,"R. Siqueira Campos",2099535934,354,3,"[{""x"":-35.894725,""y"":-7.216953},{""x"":-35.893319,""y"":-7.217303},{""x"":-35.891621,""y"":-7.217751}]",1549972753065,2,"[{""fromNode"":159782990,""ID"":156547714,""toNode"":159783136,""isForward"":false},{""fromNode"":159783136,""ID"":156547935,""toNode"":159783283,""isForward"":false}]",0,2.786111111111111,10.03,"Av. Pres. Getúlio Vargas","NONE","NONE",1549973609116,2099535934,
2081356149,"Campina Grande","BR",118,"Av. Prof. Almeida Barreto",2081356149,188,4,"[{""x"":-35.901675,""y"":-7.2278},{""x"":-35.901747,""y"":-7.228593},{""x"":-35.901775,""y"":-7.228963},{""x"":-35.901795,""y"":-7.229213},{""x"":-35.901804,""y"":-7.229496}]",1549972753263,1,"[{""fromNode"":159782198,""ID"":156546340,""toNode"":159782267,""isForward"":true},{""fromNode"":159782267,""ID"":189394372,""toNode"":176599224,""isForward"":true},{""fromNode"":176599224,""ID"":189394373,""toNode"":159782196,""isForward"":true}]",0,1.1194444444444445,4.03,"R. Ladislau Rodrigues de Souza","NONE","NONE",1549973609194,2081356149,
2099536444,"Campina Grande","BR",113,"R. Pedro da Costa Agra",2099536444,355,3,"[{""x"":-35.865412,""y"":-7.230417},{""x"":-35.865499,""y"":-7.23037},{""x"":-35.866122,""y"":-7.23008},{""x"":-35.867916,""y"":-7.229431},{""x"":-35.86838,""y"":-7.229194}]",1549972753582,1,"[{""fromNode"":172893104,""ID"":180573591,""toNode"":159785780,""isForward"":false},{""fromNode"":159785780,""ID"":340595900,""toNode"":159785487,""isForward"":false}]",0,2.236111111111111,8.05,"R. Fernandes Vieira","NONE","NONE",1549973609558,2099536444,
2061636563,"Campina Grande","BR",102,"R. Vigário Calixto",2061636563,262,3,"[{""x"":-35.882161,""y"":-7.230845},{""x"":-35.882455,""y"":-7.22975},{""x"":-35.88273,""y"":-7.22854}]",1549972753615,1,"[{""fromNode"":159784195,""ID"":156549511,""toNode"":159784111,""isForward"":false},{""fromNode"":159784111,""ID"":156549465,""toNode"":159784243,""isForward"":false}]",0,1.6583333333333334,5.970000000000001,"R. Tomás Soares de Souza","NONE","NONE",1549973609730,2061636563,
2073256912,"Campina Grande","BR",85,"R. Vila Nova da Rainha",2073256912,387,2,"[{""x"":-35.882084,""y"":-7.221454},{""x"":-35.880284,""y"":-7.221371},{""x"":-35.879791,""y"":-7.221327},{""x"":-35.878593,""y"":-7.221245}]",1549972753953,1,"[{""fromNode"":159784277,""ID"":156549588,""toNode"":159784328,""isForward"":true},{""fromNode"":159784328,""ID"":156549853,""toNode"":159784494,""isForward"":true},{""fromNode"":159784494,""ID"":156549928,""toNode"":159784541,""isForward"":true}]",0,2.861111111111111,10.3,"R. João da Mata","NONE","NONE",1549973609902,2073256912,
2073257342,"Campina Grande","BR",72,"R. Vila Nova da Rainha",2073257342,406,2,"[{""x"":-35.883317,""y"":-7.220332},{""x"":-35.882118,""y"":-7.220234},{""x"":-35.880565,""y"":-7.219993},{""x"":-35.880409,""y"":-7.219971},{""x"":-35.879676,""y"":-7.219842}]",1549972754311,1,"[{""fromNode"":159784144,""ID"":156549379,""toNode"":159784197,""isForward"":true},{""fromNode"":159784197,""ID"":156549581,""toNode"":159784322,""isForward"":true},{""fromNode"":159784322,""ID"":156549812,""toNode"":159784471,""isForward"":true},{""fromNode"":159784471,""ID"":156549844,""toNode"":159784490,""isForward"":true}]",0,3.35,12.06,"R. Cel. João Lourenço Porto","NONE","NONE",1549973610951,2073257342,
2100997546,"Campina Grande","BR",89,"R. José Elpídio da Costa Monteiro",2100997546,419,3,"[{""x"":-35.898689,""y"":-7.226495},{""x"":-35.897822,""y"":-7.226085},{""x"":-35.896952,""y"":-7.225663},{""x"":-35.89679,""y"":-7.225594},{""x"":-35.896589,""y"":-7.225501},{""x"":-35.895252,""y"":-7.224874}]",1549972754493,2,"[{""fromNode"":159782588,""ID"":156547037,""toNode"":159782708,""isForward"":false},{""fromNode"":159782708,""ID"":156547208,""toNode"":159782812,""isForward"":false},{""fromNode"":159782812,""ID"":212273571,""toNode"":188262975,""isForward"":false},{""fromNode"":188262975,""ID"":212273570,""toNode"":159782925,""isForward"":false},{""fromNode"":159782925,""ID"":156547414,""toNode"":159782945,""isForward"":false}]",0,3.2888888888888888,11.84,"Av. Floriano Peixoto","NONE","NONE",1549972754496,2100997546,
2061637763,"Campina Grande","BR",71,"R. Marquês do Herval",2061637763,890,2,"[{""x"":-35.892983,""y"":-7.214904},{""x"":-35.892286,""y"":-7.215159},{""x"":-35.890624,""y"":-7.215972},{""x"":-35.889684,""y"":-7.216462},{""x"":-35.88819,""y"":-7.217185},{""x"":-35.888018,""y"":-7.217227},{""x"":-35.887772,""y"":-7.217269},{""x"":-35.887399,""y"":-7.217309},{""x"":-35.887077,""y"":-7.217348},{""x"":-35.886677,""y"":-7.217413},{""x"":-35.88628,""y"":-7.217466},{""x"":-35.885937,""y"":-7.217493},{""x"":-35.885477,""y"":-7.217598}]",1549972754671,2,"[{""fromNode"":159783307,""ID"":156548002,""toNode"":159783325,""isForward"":false},{""fromNode"":159783325,""ID"":156548112,""toNode"":159783392,""isForward"":false},{""fromNode"":159783392,""ID"":156548351,""toNode"":159783527,""isForward"":false},{""fromNode"":159783527,""ID"":156548455,""toNode"":159783593,""isForward"":false},{""fromNode"":159783593,""ID"":156548703,""toNode"":159783754,""isForward"":false},{""fromNode"":159783754,""ID"":156548743,""toNode"":159783778,""isForward"":false},{""fromNode"":159783778,""ID"":190675610,""toNode"":177140353,""isForward"":false},{""fromNode"":177140353,""ID"":190675611,""toNode"":159783844,""isForward"":false},{""fromNode"":159783844,""ID"":156548966,""toNode"":178669053,""isForward"":false}]",0,4.752777777777778,17.110000000000003,"Av. Pres. João Pessoa","NONE","NONE",1549973610014,2061637763,
2084058068,"Campina Grande","BR",68,"Av. Prof. Almeida Barreto",2084058068,515,2,"[{""x"":-35.891898,""y"":-7.225084},{""x"":-35.892786,""y"":-7.226476},{""x"":-35.893129,""y"":-7.227059},{""x"":-35.893339,""y"":-7.228147},{""x"":-35.893607,""y"":-7.229336}]",1549972853119,2,"[{""fromNode"":203445773,""ID"":236832650,""toNode"":159783224,""isForward"":false},{""fromNode"":159783224,""ID"":275158116,""toNode"":229121281,""isForward"":false},{""fromNode"":229121281,""ID"":275158115,""toNode"":159783070,""isForward"":false}]",0,4.2444444444444445,15.280000000000001,"R. D. Pedro I","NONE","NONE",1549973234187,2084058068,
2084373488,"Campina Grande","BR",321,"R. Aprígio Pereira Nepomuceno",2084373488,175,4,"[{""x"":-35.892308,""y"":-7.24152},{""x"":-35.892103,""y"":-7.243086}]",1549973135928,1,"[{""fromNode"":159783310,""ID"":156548095,""toNode"":159783328,""isForward"":true}]",0,0.4583333333333333,1.65,"R. Dr. Edésio Silva","NONE","NONE",1549973135929,2084373488,
2073686372,"Campina Grande","BR",94,"R. Irineu Joffily",2073686372,324,3,"[{""x"":-35.887311,""y"":-7.221709},{""x"":-35.887117,""y"":-7.221641},{""x"":-35.886454,""y"":-7.221378},{""x"":-35.885977,""y"":-7.221184},{""x"":-35.885234,""y"":-7.220904},{""x"":-35.884585,""y"":-7.220651}]",1549973034656,1,"[{""fromNode"":186088380,""ID"":207338919,""toNode"":159783723,""isForward"":true},{""fromNode"":159783723,""ID"":207338909,""toNode"":186088377,""isForward"":true},{""fromNode"":186088377,""ID"":207338910,""toNode"":159783810,""isForward"":true},{""fromNode"":159783810,""ID"":156548959,""toNode"":159783920,""isForward"":true},{""fromNode"":159783920,""ID"":156549067,""toNode"":159783998,""isForward"":true}]",0,2.547222222222222,9.17,"R. Treze de Maio","NONE","NONE",1549973224200,2073686372,
2095653337,"Campina Grande","BR",106,"R. Alm. Barroso",2095653337,241,3,"[{""x"":-35.898691,""y"":-7.236255},{""x"":-35.898742,""y"":-7.23738},{""x"":-35.898868,""y"":-7.238429}]",1549973041142,1,"[{""fromNode"":159782586,""ID"":156546984,""toNode"":159782571,""isForward"":true}]",0,1.5527777777777778,5.59,"R. Profa. Yayá de Melo","NONE","NONE",1549973419335,2095653337,
2076445371,"Campina Grande","BR",75,"Av. Prof. Almeida Barreto",2076445371,399,3,"[{""x"":-35.889085,""y"":-7.231896},{""x"":-35.889157,""y"":-7.231205},{""x"":-35.889288,""y"":-7.230237},{""x"":-35.889409,""y"":-7.22907},{""x"":-35.88942,""y"":-7.228979},{""x"":-35.889498,""y"":-7.228311}]",1549973129106,2,"[{""fromNode"":204038345,""ID"":237283402,""toNode"":159783574,""isForward"":false},{""fromNode"":159783574,""ID"":156548474,""toNode"":159783566,""isForward"":false},{""fromNode"":159783566,""ID"":294267337,""toNode"":242001379,""isForward"":true},{""fromNode"":242001379,""ID"":294267340,""toNode"":177317203,""isForward"":true}]",0,3.311111111111111,11.92,"Av. Jornalista Assis Chateaubriand","NONE","NONE",1549973223827,2076445371,
2129914325,"Campina Grande","BR",115,,2129914325,227,3,"[{""x"":-35.884344,""y"":-7.220566},{""x"":-35.883689,""y"":-7.220335},{""x"":-35.883317,""y"":-7.220332},{""x"":-35.883408,""y"":-7.220175},{""x"":-35.883596,""y"":-7.219808},{""x"":-35.883789,""y"":-7.219467}]",1549973232128,1,"[{""fromNode"":159784056,""ID"":156549214,""toNode"":159784085,""isForward"":true},{""fromNode"":159784085,""ID"":156549315,""toNode"":159784144,""isForward"":true},{""fromNode"":159784144,""ID"":178211780,""toNode"":171907808,""isForward"":true},{""fromNode"":171907808,""ID"":178211781,""toNode"":159784141,""isForward"":true},{""fromNode"":159784141,""ID"":156549310,""toNode"":159784052,""isForward"":true}]",0,1.5305555555555554,5.51,"Pç. Clementino Procópio","NONE","NONE",1549973326247,2129914325,
